,id,activityday,activitytime,steptotal,calories,totalintensity,averageintensity
10857,4445114986,2016-04-29,5:00:00,661,145,34,0.566667
10858,4445114986,2016-04-29,6:00:00,614,138,30,0.5
10859,4445114986,2016-04-29,7:00:00,207,99,12,0.2
10860,4445114986,2016-04-29,8:00:00,369,118,22,0.366667
10861,4445114986,2016-04-29,9:00:00,341,108,15,0.25
10862,4445114986,2016-04-29,10:00:00,612,136,28,0.466667
10863,4445114986,2016-04-29,11:00:00,621,120,18,0.3
10864,4445114986,2016-04-30,12:00:00,165,84,6,0.1
10865,4445114986,2016-04-30,1:00:00,67,79,4,0.066667
10866,4445114986,2016-04-30,2:00:00,0,69,0,0.0
10867,4445114986,2016-04-30,3:00:00,0,69,0,0.0
10868,4445114986,2016-04-30,4:00:00,0,69,0,0.0
10869,4445114986,2016-04-30,5:00:00,23,73,2,0.033333
10870,4445114986,2016-04-30,6:00:00,0,69,0,0.0
10871,4445114986,2016-04-30,7:00:00,0,69,0,0.0
10872,4445114986,2016-04-30,8:00:00,427,130,29,0.483333
10873,4445114986,2016-04-30,9:00:00,363,111,16,0.266667
10874,4445114986,2016-04-30,10:00:00,78,80,4,0.066667
10875,4445114986,2016-04-30,11:00:00,136,86,6,0.1
10876,4445114986,2016-04-30,12:00:00,415,120,22,0.366667
10877,4445114986,2016-04-30,1:00:00,464,120,22,0.366667
10878,4445114986,2016-04-30,2:00:00,40,79,3,0.05
10879,4445114986,2016-04-30,3:00:00,786,141,28,0.466667
10880,4445114986,2016-04-30,4:00:00,707,137,26,0.433333
10881,4445114986,2016-04-30,5:00:00,597,120,18,0.3
10882,4445114986,2016-04-30,6:00:00,551,134,28,0.466667
10883,4445114986,2016-04-30,7:00:00,643,144,33,0.55
10884,4445114986,2016-04-30,8:00:00,38,76,3,0.05
10885,4445114986,2016-04-30,9:00:00,112,93,11,0.183333
10886,4445114986,2016-04-30,10:00:00,384,112,17,0.283333
10887,4445114986,2016-04-30,11:00:00,226,98,12,0.2
10888,4445114986,2016-05-01,12:00:00,125,87,8,0.133333
10889,4445114986,2016-05-01,1:00:00,22,73,1,0.016667
10890,4445114986,2016-05-01,2:00:00,0,69,0,0.0
10891,4445114986,2016-05-01,3:00:00,0,69,0,0.0
10892,4445114986,2016-05-01,4:00:00,0,69,0,0.0
10893,4445114986,2016-05-01,5:00:00,0,69,0,0.0
10894,4445114986,2016-05-01,6:00:00,0,69,0,0.0
10895,4445114986,2016-05-01,7:00:00,35,76,3,0.05
10896,4445114986,2016-05-01,8:00:00,47,74,1,0.016667
10897,4445114986,2016-05-01,9:00:00,14,73,2,0.033333
10898,4445114986,2016-05-01,10:00:00,8,71,1,0.016667
10899,4445114986,2016-05-01,11:00:00,46,80,4,0.066667
10900,4445114986,2016-05-01,12:00:00,269,104,15,0.25
10901,4445114986,2016-05-01,1:00:00,791,157,39,0.65
10902,4445114986,2016-05-01,2:00:00,414,108,14,0.233333
10903,4445114986,2016-05-01,3:00:00,1298,174,38,0.633333
10904,4445114986,2016-05-01,4:00:00,222,95,9,0.15
10905,4445114986,2016-05-01,5:00:00,316,103,13,0.216667
10906,4445114986,2016-05-01,6:00:00,110,89,8,0.133333
10907,4445114986,2016-05-01,7:00:00,459,128,26,0.433333
10908,4445114986,2016-05-01,8:00:00,289,98,10,0.166667
10909,4445114986,2016-05-01,9:00:00,213,101,14,0.233333
10910,4445114986,2016-05-01,10:00:00,379,121,24,0.4
10911,4445114986,2016-05-01,11:00:00,175,93,10,0.166667
10912,4445114986,2016-05-02,12:00:00,0,69,0,0.0
10913,4445114986,2016-05-02,1:00:00,52,76,3,0.05
10914,4445114986,2016-05-02,2:00:00,12,71,1,0.016667
10915,4445114986,2016-05-02,3:00:00,0,70,0,0.0
10916,4445114986,2016-05-02,4:00:00,11,73,2,0.033333
10917,4445114986,2016-05-02,5:00:00,0,69,0,0.0
10918,4445114986,2016-05-02,6:00:00,0,69,0,0.0
10919,4445114986,2016-05-02,7:00:00,0,69,0,0.0
10920,4445114986,2016-05-02,8:00:00,54,76,3,0.05
10921,4445114986,2016-05-02,9:00:00,0,69,0,0.0
10922,4445114986,2016-05-02,10:00:00,9,71,1,0.016667
10923,4445114986,2016-05-02,11:00:00,71,81,5,0.083333
10924,4445114986,2016-05-02,12:00:00,432,113,17,0.283333
10925,4445114986,2016-05-02,1:00:00,256,102,14,0.233333
10926,4445114986,2016-05-02,2:00:00,277,104,15,0.25
10927,4445114986,2016-05-02,3:00:00,202,91,8,0.133333
10928,4445114986,2016-05-02,4:00:00,172,95,12,0.2
10929,4445114986,2016-05-02,5:00:00,15,72,1,0.016667
10930,4445114986,2016-05-02,6:00:00,3764,329,106,1.766667
10931,4445114986,2016-05-02,7:00:00,264,109,18,0.3
10932,4445114986,2016-05-02,8:00:00,483,128,27,0.45
10933,4445114986,2016-05-02,9:00:00,420,132,30,0.5
10934,4445114986,2016-05-02,10:00:00,218,96,11,0.183333
10935,4445114986,2016-05-02,11:00:00,198,101,15,0.25
10936,4445114986,2016-05-03,12:00:00,0,69,0,0.0
10937,4445114986,2016-05-03,1:00:00,78,78,4,0.066667
10938,4445114986,2016-05-03,2:00:00,0,70,0,0.0
10939,4445114986,2016-05-03,3:00:00,0,69,0,0.0
10940,4445114986,2016-05-03,4:00:00,0,69,0,0.0
10941,4445114986,2016-05-03,5:00:00,0,69,0,0.0
10942,4445114986,2016-05-03,6:00:00,0,69,0,0.0
10943,4445114986,2016-05-03,7:00:00,6,71,1,0.016667
10944,4445114986,2016-05-03,8:00:00,246,99,12,0.2
10945,4445114986,2016-05-03,9:00:00,93,79,4,0.066667
10946,4445114986,2016-05-03,10:00:00,7,71,1,0.016667
10947,4445114986,2016-05-03,11:00:00,29,78,4,0.066667
10948,4445114986,2016-05-03,12:00:00,227,106,17,0.283333
10949,4445114986,2016-05-03,1:00:00,514,132,28,0.466667
10950,4445114986,2016-05-03,2:00:00,188,95,11,0.183333
10951,4445114986,2016-05-03,3:00:00,533,140,33,0.55
10952,4445114986,2016-05-03,4:00:00,468,131,29,0.483333
10953,4445114986,2016-05-03,5:00:00,37,76,3,0.05
10954,4445114986,2016-05-03,6:00:00,3955,342,109,1.816667
10955,4445114986,2016-05-03,7:00:00,245,110,19,0.316667
10956,4445114986,2016-05-03,8:00:00,185,98,12,0.2
10957,4445114986,2016-05-03,9:00:00,337,114,20,0.333333
10958,4445114986,2016-05-03,10:00:00,215,96,11,0.183333
10959,4445114986,2016-05-03,11:00:00,139,89,9,0.15
10960,4445114986,2016-05-04,12:00:00,92,82,6,0.1
10961,4445114986,2016-05-04,1:00:00,45,78,3,0.05
10962,4445114986,2016-05-04,2:00:00,31,75,3,0.05
10963,4445114986,2016-05-04,3:00:00,0,69,0,0.0
10964,4445114986,2016-05-04,4:00:00,0,69,0,0.0
10965,4445114986,2016-05-04,5:00:00,10,73,2,0.033333
10966,4445114986,2016-05-04,6:00:00,54,78,4,0.066667
10967,4445114986,2016-05-04,7:00:00,25,77,4,0.066667
10968,4445114986,2016-05-04,8:00:00,0,70,0,0.0
10969,4445114986,2016-05-04,9:00:00,0,69,0,0.0
10970,4445114986,2016-05-04,10:00:00,14,71,1,0.016667
10971,4445114986,2016-05-04,11:00:00,28,79,4,0.066667
10972,4445114986,2016-05-04,12:00:00,207,102,15,0.25
10973,4445114986,2016-05-04,1:00:00,110,89,9,0.15
10974,4445114986,2016-05-04,2:00:00,38,80,4,0.066667
10975,4445114986,2016-05-04,3:00:00,232,103,16,0.266667
10976,4445114986,2016-05-04,4:00:00,133,91,10,0.166667
10977,4445114986,2016-05-04,5:00:00,173,92,10,0.166667
10978,4445114986,2016-05-04,6:00:00,400,114,19,0.316667
10979,4445114986,2016-05-04,7:00:00,737,142,29,0.483333
10980,4445114986,2016-05-04,8:00:00,122,93,11,0.183333
10981,4445114986,2016-05-04,9:00:00,144,90,9,0.15
10982,4445114986,2016-05-04,10:00:00,30,75,2,0.033333
10983,4445114986,2016-05-04,11:00:00,298,110,19,0.316667
10984,4445114986,2016-05-05,12:00:00,9,71,1,0.016667
10985,4445114986,2016-05-05,1:00:00,74,81,5,0.083333
10986,4445114986,2016-05-05,2:00:00,0,69,0,0.0
10987,4445114986,2016-05-05,3:00:00,0,69,0,0.0
10988,4445114986,2016-05-05,4:00:00,0,69,0,0.0
10989,4445114986,2016-05-05,5:00:00,14,73,2,0.033333
10990,4445114986,2016-05-05,6:00:00,0,69,0,0.0
10991,4445114986,2016-05-05,7:00:00,44,76,3,0.05
10992,4445114986,2016-05-05,8:00:00,21,75,3,0.05
10993,4445114986,2016-05-05,9:00:00,0,69,0,0.0
10994,4445114986,2016-05-05,10:00:00,0,70,0,0.0
10995,4445114986,2016-05-05,11:00:00,0,70,0,0.0
10996,4445114986,2016-05-05,12:00:00,210,99,13,0.216667
10997,4445114986,2016-05-05,1:00:00,96,91,10,0.166667
10998,4445114986,2016-05-05,2:00:00,530,135,30,0.5
10999,4445114986,2016-05-05,3:00:00,172,96,12,0.2
11000,4445114986,2016-05-05,4:00:00,842,141,34,0.566667
11001,4445114986,2016-05-05,5:00:00,454,118,20,0.333333
11002,4445114986,2016-05-05,6:00:00,125,90,9,0.15
11003,4445114986,2016-05-05,7:00:00,372,107,16,0.266667
11004,4445114986,2016-05-05,8:00:00,0,71,0,0.0
11005,4445114986,2016-05-05,9:00:00,349,102,12,0.2
11006,4445114986,2016-05-05,10:00:00,244,108,18,0.3
11007,4445114986,2016-05-05,11:00:00,244,103,15,0.25
11008,4445114986,2016-05-06,12:00:00,33,74,2,0.033333
11009,4445114986,2016-05-06,1:00:00,111,92,12,0.2
11010,4445114986,2016-05-06,2:00:00,7,71,1,0.016667
11011,4445114986,2016-05-06,3:00:00,44,77,4,0.066667
11012,4445114986,2016-05-06,4:00:00,12,72,1,0.016667
11013,4445114986,2016-05-06,5:00:00,0,69,0,0.0
11014,4445114986,2016-05-06,6:00:00,0,69,0,0.0
11015,4445114986,2016-05-06,7:00:00,86,84,7,0.116667
11016,4445114986,2016-05-06,8:00:00,447,103,10,0.166667
11017,4445114986,2016-05-06,9:00:00,22,72,1,0.016667
11018,4445114986,2016-05-06,10:00:00,11,72,1,0.016667
11019,4445114986,2016-05-06,11:00:00,58,82,5,0.083333
11020,4445114986,2016-05-06,12:00:00,341,112,19,0.316667
11021,4445114986,2016-05-06,1:00:00,377,113,18,0.3
11022,4445114986,2016-05-06,2:00:00,150,92,11,0.183333
11023,4445114986,2016-05-06,3:00:00,104,85,7,0.116667
11024,4445114986,2016-05-06,4:00:00,133,92,10,0.166667
11025,4445114986,2016-05-06,5:00:00,340,120,24,0.4
11026,4445114986,2016-05-06,6:00:00,669,144,33,0.55
11027,4445114986,2016-05-06,7:00:00,597,120,16,0.266667
11028,4445114986,2016-05-06,8:00:00,233,100,13,0.216667
11029,4445114986,2016-05-06,9:00:00,10,75,1,0.016667
11030,4445114986,2016-05-06,10:00:00,162,94,11,0.183333
11031,4445114986,2016-05-06,11:00:00,567,127,22,0.366667
11032,4445114986,2016-05-07,12:00:00,201,94,10,0.166667
11033,4445114986,2016-05-07,1:00:00,165,92,10,0.166667
11034,4445114986,2016-05-07,2:00:00,55,79,5,0.083333
11035,4445114986,2016-05-07,3:00:00,0,69,0,0.0
11036,4445114986,2016-05-07,4:00:00,0,69,0,0.0
11037,4445114986,2016-05-07,5:00:00,0,69,0,0.0
11038,4445114986,2016-05-07,6:00:00,15,74,3,0.05
11039,4445114986,2016-05-07,7:00:00,7,71,1,0.016667
11040,4445114986,2016-05-07,8:00:00,0,70,0,0.0
11041,4445114986,2016-05-07,9:00:00,270,98,14,0.233333
11042,4445114986,2016-05-07,10:00:00,3403,299,92,1.533333
11043,4445114986,2016-05-07,11:00:00,0,69,0,0.0
11044,4445114986,2016-05-07,12:00:00,0,69,0,0.0
11045,4445114986,2016-05-07,1:00:00,0,69,0,0.0
11046,4445114986,2016-05-07,2:00:00,14,73,2,0.033333
11049,4445114986,2016-05-07,5:00:00,154,84,4,0.066667
11050,4445114986,2016-05-07,6:00:00,359,110,17,0.283333
11051,4445114986,2016-05-07,7:00:00,138,95,12,0.2
11052,4445114986,2016-05-07,8:00:00,155,99,14,0.233333
11053,4445114986,2016-05-07,9:00:00,41,79,4,0.066667
11054,4445114986,2016-05-07,10:00:00,190,85,6,0.1
11056,4445114986,2016-05-08,12:00:00,0,69,0,0.0
11057,4445114986,2016-05-08,1:00:00,0,69,0,0.0
11058,4445114986,2016-05-08,2:00:00,0,69,0,0.0
11059,4445114986,2016-05-08,3:00:00,0,69,0,0.0
11060,4445114986,2016-05-08,4:00:00,0,69,0,0.0
11061,4445114986,2016-05-08,5:00:00,0,69,0,0.0
11062,4445114986,2016-05-08,6:00:00,0,69,0,0.0
11063,4445114986,2016-05-08,7:00:00,0,69,0,0.0
11064,4445114986,2016-05-08,8:00:00,0,69,0,0.0
11065,4445114986,2016-05-08,9:00:00,147,94,11,0.183333
11066,4445114986,2016-05-08,10:00:00,219,98,12,0.2
11067,4445114986,2016-05-08,11:00:00,539,109,11,0.183333
11068,4445114986,2016-05-08,12:00:00,415,122,24,0.4
11069,4445114986,2016-05-08,1:00:00,864,149,32,0.533333
11070,4445114986,2016-05-08,2:00:00,939,158,36,0.6
11071,4445114986,2016-05-08,3:00:00,1217,183,46,0.766667
11072,4445114986,2016-05-08,4:00:00,630,143,33,0.55
11073,4445114986,2016-05-08,5:00:00,765,139,35,0.583333
11074,4445114986,2016-05-08,6:00:00,238,104,16,0.266667
11075,4445114986,2016-05-08,7:00:00,692,149,36,0.6
11076,4445114986,2016-05-08,8:00:00,378,108,15,0.25
11077,4445114986,2016-05-08,9:00:00,42,75,2,0.033333
11078,4445114986,2016-05-08,10:00:00,191,96,12,0.2
11079,4445114986,2016-05-08,11:00:00,27,75,3,0.05
11080,4445114986,2016-05-09,12:00:00,4,71,1,0.016667
11081,4445114986,2016-05-09,1:00:00,10,72,2,0.033333
11082,4445114986,2016-05-09,2:00:00,8,71,1,0.016667
11083,4445114986,2016-05-09,3:00:00,11,71,1,0.016667
11084,4445114986,2016-05-09,4:00:00,0,69,0,0.0
11085,4445114986,2016-05-09,5:00:00,0,69,0,0.0
11086,4445114986,2016-05-09,6:00:00,40,75,3,0.05
11087,4445114986,2016-05-09,7:00:00,18,72,2,0.033333
11088,4445114986,2016-05-09,8:00:00,0,69,0,0.0
11089,4445114986,2016-05-09,9:00:00,18,75,3,0.05
11090,4445114986,2016-05-09,10:00:00,341,106,15,0.25
11091,4445114986,2016-05-09,11:00:00,839,148,31,0.516667
11092,4445114986,2016-05-09,12:00:00,96,85,7,0.116667
11093,4445114986,2016-05-09,1:00:00,411,121,23,0.383333
11094,4445114986,2016-05-09,2:00:00,522,115,16,0.266667
11095,4445114986,2016-05-09,3:00:00,135,91,11,0.183333
11096,4445114986,2016-05-09,4:00:00,232,100,13,0.216667
11097,4445114986,2016-05-09,5:00:00,160,93,11,0.183333
11098,4445114986,2016-05-09,6:00:00,127,94,12,0.2
11099,4445114986,2016-05-09,7:00:00,336,121,26,0.433333
11100,4445114986,2016-05-09,8:00:00,839,150,33,0.55
11101,4445114986,2016-05-09,9:00:00,479,119,19,0.316667
11102,4445114986,2016-05-09,10:00:00,402,111,16,0.266667
11103,4445114986,2016-05-09,11:00:00,247,111,20,0.333333
11104,4445114986,2016-05-10,12:00:00,106,85,8,0.133333
11105,4445114986,2016-05-10,1:00:00,46,78,5,0.083333
11106,4445114986,2016-05-10,2:00:00,32,75,2,0.033333
11107,4445114986,2016-05-10,3:00:00,0,69,0,0.0
11108,4445114986,2016-05-10,4:00:00,0,69,0,0.0
11109,4445114986,2016-05-10,5:00:00,39,76,3,0.05
11110,4445114986,2016-05-10,6:00:00,0,69,0,0.0
11111,4445114986,2016-05-10,7:00:00,6,71,1,0.016667
11112,4445114986,2016-05-10,8:00:00,86,79,4,0.066667
11113,4445114986,2016-05-10,9:00:00,16,71,1,0.016667
11114,4445114986,2016-05-10,10:00:00,79,81,5,0.083333
11115,4445114986,2016-05-10,11:00:00,189,93,10,0.166667
11116,4445114986,2016-05-10,12:00:00,238,101,14,0.233333
11117,4445114986,2016-05-10,1:00:00,365,121,25,0.416667
11118,4445114986,2016-05-10,2:00:00,157,101,16,0.266667
11119,4445114986,2016-05-10,3:00:00,148,97,13,0.216667
11120,4445114986,2016-05-10,4:00:00,430,111,15,0.25
11121,4445114986,2016-05-10,5:00:00,265,106,16,0.266667
11122,4445114986,2016-05-10,6:00:00,564,127,24,0.4
11123,4445114986,2016-05-10,7:00:00,407,118,21,0.35
11124,4445114986,2016-05-10,8:00:00,79,88,9,0.15
11125,4445114986,2016-05-10,9:00:00,163,90,9,0.15
11126,4445114986,2016-05-10,10:00:00,330,111,18,0.3
11127,4445114986,2016-05-10,11:00:00,170,94,12,0.2
11128,4445114986,2016-05-11,12:00:00,51,75,2,0.033333
11129,4445114986,2016-05-11,1:00:00,56,82,6,0.1
11130,4445114986,2016-05-11,2:00:00,0,69,0,0.0
11131,4445114986,2016-05-11,3:00:00,0,69,0,0.0
11132,4445114986,2016-05-11,4:00:00,11,73,2,0.033333
11133,4445114986,2016-05-11,5:00:00,16,71,1,0.016667
11134,4445114986,2016-05-11,6:00:00,0,69,0,0.0
11135,4445114986,2016-05-11,7:00:00,0,69,0,0.0
11136,4445114986,2016-05-11,8:00:00,0,70,0,0.0
11137,4445114986,2016-05-11,9:00:00,0,69,0,0.0
11138,4445114986,2016-05-11,10:00:00,253,106,17,0.283333
11139,4445114986,2016-05-11,11:00:00,0,69,0,0.0
11140,4445114986,2016-05-11,12:00:00,258,95,11,0.183333
11141,4445114986,2016-05-11,1:00:00,4379,356,137,2.283333
11142,4445114986,2016-05-11,2:00:00,890,142,33,0.55
11143,4445114986,2016-05-11,3:00:00,79,84,6,0.1
11144,4445114986,2016-05-11,4:00:00,339,124,27,0.45
11145,4445114986,2016-05-11,5:00:00,214,105,17,0.283333
11146,4445114986,2016-05-11,6:00:00,318,108,16,0.266667
11147,4445114986,2016-05-11,7:00:00,445,122,23,0.383333
11148,4445114986,2016-05-11,8:00:00,487,126,24,0.4
11149,4445114986,2016-05-11,9:00:00,389,111,16,0.266667
11150,4445114986,2016-05-11,10:00:00,188,96,11,0.183333
11151,4445114986,2016-05-11,11:00:00,732,142,29,0.483333
11152,4445114986,2016-05-12,12:00:00,0,69,0,0.0
11153,4445114986,2016-05-12,1:00:00,11,72,1,0.016667
11154,4445114986,2016-05-12,2:00:00,0,69,0,0.0
11155,4445114986,2016-05-12,3:00:00,8,71,1,0.016667
11156,4445114986,2016-05-12,4:00:00,29,75,3,0.05
11157,4445114986,2016-05-12,5:00:00,0,69,0,0.0
11158,4445114986,2016-05-12,6:00:00,0,69,0,0.0
11159,4445114986,2016-05-12,7:00:00,16,71,1,0.016667
11160,4445114986,2016-05-12,8:00:00,0,69,0,0.0
11161,4445114986,2016-05-12,9:00:00,0,70,0,0.0
11162,4445114986,2016-05-12,10:00:00,180,94,11,0.183333
11163,4445114986,2016-05-12,11:00:00,142,95,11,0.183333
11164,4445114986,2016-05-12,12:00:00,98,84,7,0.116667
11165,4445114986,2016-05-12,1:00:00,51,83,6,0.1
11166,4445114986,2016-05-12,2:00:00,152,92,10,0.166667
11167,4558609924,2016-04-12,12:00:00,0,56,0,0.0
11168,4558609924,2016-04-12,1:00:00,0,56,0,0.0
11169,4558609924,2016-04-12,2:00:00,0,56,0,0.0
11170,4558609924,2016-04-12,3:00:00,0,56,0,0.0
11171,4558609924,2016-04-12,4:00:00,0,56,0,0.0
11172,4558609924,2016-04-12,5:00:00,0,56,0,0.0
11173,4558609924,2016-04-12,6:00:00,151,70,7,0.116667
11174,4558609924,2016-04-12,7:00:00,208,78,11,0.183333
11175,4558609924,2016-04-12,8:00:00,163,76,12,0.2
11176,4558609924,2016-04-12,9:00:00,514,112,31,0.516667
11177,4558609924,2016-04-12,10:00:00,526,109,33,0.55
11178,4558609924,2016-04-12,11:00:00,397,97,25,0.416667
11179,4558609924,2016-04-12,12:00:00,230,81,14,0.233333
11180,4558609924,2016-04-12,1:00:00,277,89,20,0.333333
11181,4558609924,2016-04-12,2:00:00,561,109,30,0.5
11182,4558609924,2016-04-12,3:00:00,24,59,1,0.016667
11183,4558609924,2016-04-12,4:00:00,684,122,36,0.6
11184,4558609924,2016-04-12,5:00:00,402,105,23,0.383333
11185,4558609924,2016-04-12,6:00:00,398,108,28,0.466667
11186,4558609924,2016-04-12,7:00:00,161,78,12,0.2
11187,4558609924,2016-04-12,8:00:00,148,76,12,0.2
11188,4558609924,2016-04-12,9:00:00,146,74,10,0.166667
11189,4558609924,2016-04-12,10:00:00,145,77,13,0.216667
11190,4558609924,2016-04-12,11:00:00,0,56,0,0.0
11191,4558609924,2016-04-13,12:00:00,0,56,0,0.0
11192,4558609924,2016-04-13,1:00:00,0,56,0,0.0
11193,4558609924,2016-04-13,2:00:00,0,56,0,0.0
11194,4558609924,2016-04-13,3:00:00,0,56,0,0.0
11195,4558609924,2016-04-13,4:00:00,0,56,0,0.0
11196,4558609924,2016-04-13,5:00:00,0,56,0,0.0
11197,4558609924,2016-04-13,6:00:00,0,56,0,0.0
11198,4558609924,2016-04-13,7:00:00,0,56,0,0.0
11199,4558609924,2016-04-13,8:00:00,0,56,0,0.0
11200,4558609924,2016-04-13,9:00:00,0,56,0,0.0
11201,4558609924,2016-04-13,10:00:00,0,56,0,0.0
11202,4558609924,2016-04-13,11:00:00,272,77,9,0.15
11203,4558609924,2016-04-13,12:00:00,701,127,34,0.566667
11204,4558609924,2016-04-13,1:00:00,316,94,19,0.316667
11205,4558609924,2016-04-13,2:00:00,292,93,19,0.316667
11206,4558609924,2016-04-13,3:00:00,113,74,10,0.166667
11207,4558609924,2016-04-13,4:00:00,1957,178,65,1.083333
11208,4558609924,2016-04-13,5:00:00,1303,128,39,0.65
11209,4558609924,2016-04-13,6:00:00,24,61,3,0.05
11214,4558609924,2016-04-13,11:00:00,0,56,0,0.0
11215,4558609924,2016-04-14,12:00:00,0,56,0,0.0
11216,4558609924,2016-04-14,1:00:00,0,56,0,0.0
11217,4558609924,2016-04-14,2:00:00,0,56,0,0.0
11218,4558609924,2016-04-14,3:00:00,0,56,0,0.0
11219,4558609924,2016-04-14,4:00:00,0,56,0,0.0
11220,4558609924,2016-04-14,5:00:00,0,56,0,0.0
11221,4558609924,2016-04-14,6:00:00,0,56,0,0.0
11222,4558609924,2016-04-14,7:00:00,0,56,0,0.0
11223,4558609924,2016-04-14,8:00:00,0,56,0,0.0
11224,4558609924,2016-04-14,9:00:00,622,107,24,0.4
11225,4558609924,2016-04-14,10:00:00,280,85,11,0.183333
11226,4558609924,2016-04-14,11:00:00,238,79,12,0.2
11227,4558609924,2016-04-14,12:00:00,528,105,26,0.433333
11228,4558609924,2016-04-14,1:00:00,688,110,28,0.466667
11229,4558609924,2016-04-14,2:00:00,1032,131,36,0.6
11230,4558609924,2016-04-14,3:00:00,71,71,6,0.1
11231,4558609924,2016-04-14,4:00:00,984,127,29,0.483333
11232,4558609924,2016-04-14,5:00:00,966,125,32,0.533333
11233,4558609924,2016-04-14,6:00:00,216,81,11,0.183333
11234,4558609924,2016-04-14,7:00:00,431,99,23,0.383333
11235,4558609924,2016-04-14,8:00:00,576,114,30,0.5
11236,4558609924,2016-04-14,9:00:00,112,69,8,0.133333
11237,4558609924,2016-04-14,10:00:00,55,62,3,0.05
11238,4558609924,2016-04-14,11:00:00,0,56,0,0.0
11239,4558609924,2016-04-15,12:00:00,0,56,0,0.0
11240,4558609924,2016-04-15,1:00:00,0,56,0,0.0
11241,4558609924,2016-04-15,2:00:00,0,56,0,0.0
11242,4558609924,2016-04-15,3:00:00,0,56,0,0.0
11243,4558609924,2016-04-15,4:00:00,0,56,0,0.0
11244,4558609924,2016-04-15,5:00:00,0,56,0,0.0
11245,4558609924,2016-04-15,6:00:00,0,56,0,0.0
11246,4558609924,2016-04-15,7:00:00,0,56,0,0.0
11247,4558609924,2016-04-15,8:00:00,110,69,7,0.116667
11248,4558609924,2016-04-15,9:00:00,269,96,21,0.35
11249,4558609924,2016-04-15,10:00:00,411,99,20,0.333333
11250,4558609924,2016-04-15,11:00:00,468,108,25,0.416667
11251,4558609924,2016-04-15,12:00:00,459,100,22,0.366667
11252,4558609924,2016-04-15,1:00:00,1578,203,78,1.3
11253,4558609924,2016-04-15,2:00:00,962,169,56,0.933333
11254,4558609924,2016-04-15,3:00:00,237,96,17,0.283333
11255,4558609924,2016-04-15,4:00:00,414,103,23,0.383333
11256,4558609924,2016-04-15,5:00:00,932,137,31,0.516667
11257,4558609924,2016-04-15,6:00:00,259,82,11,0.183333
11258,4558609924,2016-04-15,7:00:00,1238,139,33,0.55
11259,4558609924,2016-04-15,8:00:00,234,81,14,0.233333
11260,4558609924,2016-04-15,9:00:00,10,57,1,0.016667
11261,4558609924,2016-04-15,10:00:00,150,72,10,0.166667
11262,4558609924,2016-04-15,11:00:00,64,65,4,0.066667
11263,4558609924,2016-04-16,12:00:00,89,68,6,0.1
11264,4558609924,2016-04-16,1:00:00,0,57,0,0.0
11265,4558609924,2016-04-16,2:00:00,11,57,1,0.016667
11266,4558609924,2016-04-16,3:00:00,0,56,0,0.0
11267,4558609924,2016-04-16,4:00:00,0,56,0,0.0
11268,4558609924,2016-04-16,5:00:00,0,56,0,0.0
11269,4558609924,2016-04-16,6:00:00,0,56,0,0.0
11270,4558609924,2016-04-16,7:00:00,0,56,0,0.0
11271,4558609924,2016-04-16,8:00:00,0,56,0,0.0
11272,4558609924,2016-04-16,9:00:00,270,82,15,0.25
11273,4558609924,2016-04-16,10:00:00,604,114,31,0.516667
11274,4558609924,2016-04-16,11:00:00,128,73,10,0.166667
11275,4558609924,2016-04-16,12:00:00,514,110,32,0.533333
11276,4558609924,2016-04-16,1:00:00,464,108,30,0.5
11277,4558609924,2016-04-16,2:00:00,917,142,46,0.766667
11278,4558609924,2016-04-16,3:00:00,573,112,31,0.516667
11279,4558609924,2016-04-16,4:00:00,465,103,26,0.433333
11280,4558609924,2016-04-16,5:00:00,279,86,16,0.266667
11281,4558609924,2016-04-16,6:00:00,364,98,25,0.416667
11282,4558609924,2016-04-16,7:00:00,2036,170,60,1.0
11283,4558609924,2016-04-16,8:00:00,384,84,15,0.25
11284,4558609924,2016-04-16,9:00:00,30,61,2,0.033333
11285,4558609924,2016-04-16,10:00:00,29,61,3,0.05
11286,4558609924,2016-04-16,11:00:00,108,71,7,0.116667
11287,4558609924,2016-04-17,12:00:00,32,60,2,0.033333
11288,4558609924,2016-04-17,1:00:00,0,56,0,0.0
11289,4558609924,2016-04-17,2:00:00,0,56,0,0.0
11290,4558609924,2016-04-17,3:00:00,0,56,0,0.0
11291,4558609924,2016-04-17,4:00:00,0,56,0,0.0
11292,4558609924,2016-04-17,5:00:00,0,56,0,0.0
11293,4558609924,2016-04-17,6:00:00,0,56,0,0.0
11294,4558609924,2016-04-17,7:00:00,0,56,0,0.0
11295,4558609924,2016-04-17,8:00:00,0,56,0,0.0
11296,4558609924,2016-04-17,9:00:00,360,102,25,0.416667
11297,4558609924,2016-04-17,10:00:00,661,113,31,0.516667
11298,4558609924,2016-04-17,11:00:00,2127,178,61,1.016667
11299,4558609924,2016-04-17,12:00:00,2483,204,68,1.133333
11300,4558609924,2016-04-17,1:00:00,258,90,16,0.266667
11301,4558609924,2016-04-17,2:00:00,717,115,24,0.4
11302,4558609924,2016-04-17,3:00:00,246,92,14,0.233333
11303,4558609924,2016-04-17,4:00:00,336,97,17,0.283333
11304,4558609924,2016-04-17,5:00:00,800,135,37,0.616667
11305,4558609924,2016-04-17,6:00:00,45,65,4,0.066667
11306,4558609924,2016-04-17,7:00:00,659,107,21,0.35
